id	kind	source	symbol	line	sha256	strategy
R0596	runtime_source	src/runtime/webcore/streams.rs	streams.rs	1	87841c3d048d26e8a29e9691e4764516e0928cdc245d35c3e0ff199eafd1cd89	native_implementation
R0597	runtime_source	src/runtime/webcore/wasm_streaming.rs	wasm_streaming.rs	1	abb069c39eddb8237748692ce8cab26a7efb74ef906e3174cd4a54dc9faf7539	native_implementation
R0598	runtime_source	src/runtime/webview/ChromeBackend.cpp	ChromeBackend.cpp	1	fd70f7fb7e8e8b2cf3ae4ca92a611831ecbd839798154cf27f2183276a306e4c	native_implementation
R0599	runtime_source	src/runtime/webview/ChromeBackend.h	ChromeBackend.h	1	53805416d1126ede7aee5e06b1a0912f354a61ebe1cbb1999d614918b2d29aee	native_implementation
R0600	runtime_source	src/runtime/webview/ChromeProcess.rs	ChromeProcess.rs	1	0c416222ba0dce194a1ad79906a9be2a117aa13b03da2dd2cd35993433562fae	native_implementation
R0601	runtime_source	src/runtime/webview/HostProcess.rs	HostProcess.rs	1	0274cf68f847977f05c58c573d00f3540fa7f81d83b80499ad820979172140c4	native_implementation
R0602	runtime_source	src/runtime/webview/JSWebView.cpp	JSWebView.cpp	1	2162d6affbaca96dc4e2457ee6b9d972e3af26cda62936df033840a026f2f79d	native_implementation
R0603	runtime_source	src/runtime/webview/JSWebView.h	JSWebView.h	1	2b3985e47c55cb5c10cdfe05d631692fdc65729c6352b504dee8823edd9a2bc4	native_implementation
R0604	runtime_source	src/runtime/webview/JSWebViewConstructor.cpp	JSWebViewConstructor.cpp	1	bf13bb3432bbb59e6018feff50469fac33a8e25184c42aca2652ece0688cb0a8	native_implementation
R0605	runtime_source	src/runtime/webview/JSWebViewPrototype.cpp	JSWebViewPrototype.cpp	1	ea5cc5db01a8eb29a79e2f014d656f91bc35595f036900a595f7db79528a0660	native_implementation
R0606	runtime_source	src/runtime/webview/ObjCRuntime.cpp	ObjCRuntime.cpp	1	f6d13e3017263e23cad108acc3119c9f509363a98cc15fc423eb26b83bbd712b	native_implementation
R0607	runtime_source	src/runtime/webview/ObjCRuntime.h	ObjCRuntime.h	1	97412964200974316c33639855fa4ee7886c984d8a2dacbd247df34fdeae0c07	native_implementation
R0608	runtime_source	src/runtime/webview/WebKitBackend.cpp	WebKitBackend.cpp	1	1b0a62d806d10c23c8de63a1adf8056f62d0c855b75b7fbe35f8d94e5fedde26	native_implementation
R0609	runtime_source	src/runtime/webview/WebKitBackend.h	WebKitBackend.h	1	e930f07699496406f7f71bd60ca54f3079e13fa05ddcf333b1a08fd965d9a50f	native_implementation
R0610	runtime_source	src/runtime/webview/WebViewEventTarget.h	WebViewEventTarget.h	1	1107d7fac26b42a090837fbdb8f6e6a4dc857408a3acbf43a4a0df025f90d282	native_implementation
R0611	runtime_source	src/runtime/webview/WebViewHost.cpp	WebViewHost.cpp	1	427328b2208f82ee031db930041f7763edda25920e0a397d422d5e2a78c61404	native_implementation
R0612	runtime_source	src/runtime/webview/WebViewHost.h	WebViewHost.h	1	c658d461476d97fff98012d7edf3d5903d4138c37cf6c585a16f0f5fa85391a6	native_implementation
R0613	runtime_source	src/runtime/webview/host_main.cpp	host_main.cpp	1	5ab910ece1b2ce88dbe7209869ecd99d1fba6a31ac8023376d932696e90aa346	native_implementation
R0614	runtime_source	src/runtime/webview/ipc_protocol.h	ipc_protocol.h	1	926111af02935e2fe212e336d5a368b651a4d7c2c73a6829c2eb9faa5e4946e0	native_implementation
R0615	runtime_source	src/runtime/webview/mod.rs	mod.rs	1	87fdfd9d6c4b21fda2f1471a1b5143fff7ef7dfcea93d69d49f830b418e58238	native_implementation
